artikel_id;udbud_id;url;udd6;Titel;Educational_Category;displaydocclass;kaldenavn;hovedinst;hovedinsttx;instkommune;instkommunetx;instregion;instregiontx;afbrud_statusaar;afbrud_n;afbrud;afbrud_aggr;timetal_statusaar;timetal_OfSupervision;timetal_WithFewStudents;timetal_WithManyStudents;branche_statusaar;branche_n;branchepct1;branchepct2;branchepct3;branchepct4;branchepctprivat1;branchepctprivat2;branchepctprivat3;branchepctprivat4;branchetxt1;branchetxt2;branchetxt3;branchetxt4;offt_privat;ledighed_nyudd_statusaar;ledighed_nyudd_n;ledighed_nyudd;ledighed_nyudd_aggr;maanedloen_nyudd_statusaar;maanedloen_nyudd_n;maanedloen_nyudd;maanedloenp25_nyudd;maanedloenp75_nyudd;maanedloen_nyudd_aggr;ledighed_10aar_statusaar;ledighed_10aar_n;ledighed_10aar;ledighed_10aar_aggr;maanedloen_10aar_statusaar;maanedloen_10aar_n;maanedloen_10aar;maanedloenp25_10aar;maanedloenp75_10aar;maanedloen_10aar_aggr;studbesvarelser_antal;studbesvarelser_pct;fagligmiljo_statusaar;fagligmiljo_n;fagligmiljo_ntotal;fagligmiljo_likert;fagligtmotivation_statusaar;fagligtmotivation_n;fagligtmotivation_ntotal;fagligtmotivation_likert;medstuderende_n;medstuderende_ntotal;medstuderende_likert;medstuderende_statusaar;socialtmiljo_statusaar;socialtmiljo_n;socialtmiljo_ntotal;socialtmiljo_likert;socialtmotivation_statusaar;socialtmotivation_n;socialtmotivation_ntotal;socialtmotivation_likert;tidsforbrug_p50;tidsforbrug_undv_pct;tidsforbrug_n;tidsforbrug_arbejde;tidsforbrug_arbejde_n;tidsforbrug_studjob_pct;udb_undervisning_statusaar;udbytte_undervisning_n;udbytte_undervisning_ntotal;udbytte_undervisning_likert;uddaktivitet_opgaver_pct;uddaktivitet_praktik_pct;uddaktivitet_statusaar;uddaktivitet_udlandsophold_pct;uddaktivitet_undervisning_pct;und_engagerede_statusaar;undervisere_engagerede_n;undervisere_engagerede_ntotal;undervisere_engagerede_likert;und_feedback_statusaar;undervisere_feedback_n;undervisere_feedback_ntotal;undervisere_feedback_likert;und_hjaelp_statusaar;undervisere_hjaelp_n;undervisere_hjaelp_ntotal;undervisere_hjaelp_likert;und_kontakt_statusaar;undervisere_kontakt_n;undervisere_kontakt_ntotal;undervisere_kontakt_likert;undervisningsform_statusaar;undervisningsform_n;undervisningsform_p1;undervisningsform_p2;undervisningsform_p3;undervisningsform_p4;undervisningsform_p5;ensom_statusaar;ensom_n;ensom_ntotal;ensom_likert;ensom_altid;ensom_ofte;ensom_nogle;ensom_sjaeldent;ensom_aldrig;stress_daglig_statusaar;stress_daglig_n;stress_daglig_ntotal;stress_daglig_likert;stress_daglig_altid;stress_daglig_ofte;stress_daglig_nogle;stress_daglig_sjaeldent;stress_daglig_aldrig;tilpas_statusaar;tilpas_n;tilpas_ntotal;tilpas_likert;dimbesvarelser_antal;dimbesvarelser_pct;foerstejob_statusaar;foerstejob_n;foerstejob1pct;foerstejob1tx;foerstejob2pct;foerstejob2tx;foerstejob3pct;foerstejob3tx;foerstejob4pct;foerstejob4tx;arbejdsform_statusaar;arbejdsform_n;arbejdsform_fastedagtimer_pct;arbejdsform_faste_aften_nat_pct;arbejdsform_fleksible_pct;arbejdsform_skiftende_pct;arbejdsform_tilretteselv_pct;arbejdsform_andet_pct;arbejdsform_andet_pct2;arbejdstid_statusaar;arbejdstid_n;arbejdstid_timer;jobskabende_statusaar;jobskabende_n;jobskabende_p1;jobskabende_p2;jobskabende_p3;jobskabende_p4;jobskabende_p5;kompetencerudd_statusaar;kompetencerudd_n;kompetencerudd_p1;kompetencerudd_p2;kompetencerudd_p3;kompetencerudd_p4;kompetencerudd_p5;rel_over_udd_job_statusaar;relevans_overens_udd_job_n;relevans_overens_udd_job_ntotal;relevans_overens_udd_job_likert;ruster_til_job_statusaar;ruster_til_job_n;ruster_til_job_ntotal;ruster_til_job_likert;udlandet_statusaar;udlandet_n;udlandet_dk25_pct;udlandet_dk_pct;udlandet_udlandet_pct;hyppigsteid1;hyppigsteid2;hyppigsteid3;hyppigstepct1;hyppigstepct2;hyppigstepct3;hyppigstetx1;hyppigstetx2;hyppigstetx3;hyppigste_statusaar;hyppigste_n;ivaerksaetteri_statusaar;ivaerksaetteri_n;ivaerksaetteri
udb2-administrationsoekonom;259405;www.ug.dk/erhvervsakademiuddannelser/samfundsfagligeakademiuddannelser/administrationsoekonom;512500;Administrationsøkonom;Erhvervsakademiuddannelser;Erhvervsakademiuddannelse;;259404;Zealand Sjællands Erhvervsakademi;259;Køge;1085;Sjælland;201910-202209;70;23;;E2021/F2022;12;295;0;201911-202111;299;20;12;12;57;98;0;43;84;Handel;Offentlig administration, forsvar og politi;Sundhed og socialvæsen;Øvrige brancher;72;201904-202212;62;18;;201901-202112;27;26.1;18.1;29.6;;Ingen data;;;;Ingen data;;;;;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;Ingen data;;;;;;;;;;Ingen data;;;;12,5;12,5;E2021/F2022;0;75;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;Ingen data;;
udb2-administrationsoekonom;730403;www.ug.dk/erhvervsakademiuddannelser/samfundsfagligeakademiuddannelser/administrationsoekonom;512500;Administrationsøkonom;Erhvervsakademiuddannelser;Erhvervsakademiuddannelse;;730401;Erhvervsakademi Dania;615;Horsens;1082;Midtjylland;201910-202209;50;18;;E2021/F2022;20;233;0;201911-202111;111;20;16;15;49;100;6;6;87;Handel;Offentlig administration, forsvar og politi;Sundhed og socialvæsen;Øvrige brancher;64;201904-202212;64;17;;201901-202112;30;25.45;22.9;28.8;;Ingen data;;;;Ingen data;;;;;;11;48;202110-202112;11;11;4;202110-202112;11;11;4,18;11;11;3,64;202110-202112;202110-202112;11;11;3,73;202110-202112;11;11;3,64;35;65;11;;;;202110-202112;11;11;4,09;12,5;12,5;E2021/F2022;0;75;202110-202112;11;11;4,64;202110-202112;11;11;3,36;202110-202112;11;11;3,91;202110-202112;11;11;4,36;202110-202112;11;Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);Selvstudie (forberedelse, læsning, hjemmeopgaver);Projektarbejde (både individuelt og i grupper);Faglig vejledning fra din underviser;202110-202112;11;11;4;0;9;27;18;45;202110-202112;11;11;4;0;0;36;27;36;202110-202112;11;11;4;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;Ingen data;;
udb2-administrationsoekonom;730408;www.ug.dk/erhvervsakademiuddannelser/samfundsfagligeakademiuddannelser/administrationsoekonom;512500;Administrationsøkonom;Erhvervsakademiuddannelser;Erhvervsakademiuddannelse;;730401;Erhvervsakademi Dania;791;Viborg;1082;Midtjylland;201910-202209;53;25;;E2021/F2022;93;136;0;201911-202111;335;29;15;12;44;2;18;100;67;Offentlig administration, forsvar og politi;Rejsebureauer, rengøring og anden operationel service;Handel;Øvrige brancher;44;201904-202212;53;23;;201901-202112;27;25.1;21.4;27.8;;Ingen data;;;;Ingen data;;;;;;21;72;202110-202112;21;21;4,14;202110-202112;21;21;4,14;20;21;4,15;202110-202112;202110-202112;21;21;4,1;202110-202112;21;21;4,29;44;69;21;;;;202110-202112;21;21;4;12,5;12,5;E2021/F2022;0;75;202110-202112;21;21;4,38;202110-202112;21;21;3,57;202110-202112;21;21;3,76;202110-202112;21;21;3,62;202110-202112;21;Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);Selvstudie (forberedelse, læsning, hjemmeopgaver);Projektarbejde (både individuelt og i grupper);Faglig vejledning fra din underviser;202110-202112;21;21;3,95;0;5;33;24;38;202110-202112;21;21;3,57;5;19;24;19;33;202110-202112;21;21;4,19;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;Ingen data;;
udb2-administrationsoekonom;999999;www.ug.dk/erhvervsakademiuddannelser/samfundsfagligeakademiuddannelser/administrationsoekonom;512500;Administrationsøkonom;Erhvervsakademiuddannelser;Erhvervsakademiuddannelse;;999999;Uddannelsen på landsplan;;;;;201910-202209;353;24;;E2021/F2022;32;185;43;201911-202111;1593;17;15;13;55;3;100;64;71;Offentlig administration, forsvar og politi;Handel;Rejsebureauer, rengøring og anden operationel service;Øvrige brancher;63;201904-202212;304;21;;201901-202112;131;25.7;22.3;29.3;;Ingen data;;;;Ingen data;;;;;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;Ingen data;;;;;;;;;;Ingen data;;;;12,5;12,5;E2021/F2022;0;75;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;47;28;202110-202112;47;40;Jeg søgte og blev ansat efter et stillingsopslag;21;Jeg fortsatte i job på den arbejdsplads, hvor jeg skrev opgave / projekt / speciale eller var i praktik;19;Jeg fik job gennem mit netværk;9;Andet;202110-202112;47;43;0;40;2;13;2;4;202110-202112;47;37;202110-202112;47;De kompetencer, jeg fik fra uddannelsen;Praktik (praktik, klinik eller projektorienteret forløb hos en offentlig eller p;Netværk (fagligt, privat eller formaliseret med mentor eller lignende);Jeg har den uddannelse, som er en forudsætning for jobbet;Andet;202110-202112;45;Min evne til at arbejde struktureret og overholde deadlines;Tilegnelse af ny viden;Evnen til at samarbejde;Formidlingsevner;Menneskelige kompetencer;202110-202112;47;47;3,6;202110-202112;46;47;3,63;202110-202112;47;0;100;0;;;;;;;;;;Ingen data;;Ingen data;;
udb2-afspaendingspaedagog;280716;www.ug.dk/uddannelser/professionsbacheloruddannelser/socialogsundhedsuddannelser/psykomotorisk-terapeut;515700;Psykomotorisk terapeut;Professionsbacheloruddannelser;Professionsbacheloruddannelse;;219417;Københavns Professionshøjskole;219;Hillerød;1084;Hovedstaden;201910-202209;188;12;;E2021/F2022;16;137;125;201911-202111;939;63;18;4;15;32;60;56;86;Sundhed og socialvæsen;Undervisning;Rejsebureauer, rengøring og anden operationel service;Øvrige brancher;46;201904-202212;130;14;;201901-202112;74;24.45;20.9;27.4;;201904-202212;60;7;;201901-202112;30;25.35;16.9;29;;86;37;202110-202112;85;86;3,94;202110-202112;84;86;3,88;86;86;4,14;202110-202112;202110-202112;85;86;4,08;202110-202112;84;86;3,98;40;70;81;10;55;90;202110-202112;86;86;3,83;9,52;14,29;E2021/F2022;0;76,19;202110-202112;85;86;4,51;202110-202112;83;86;3,28;202110-202112;82;86;3,78;202110-202112;82;86;4,05;202110-202112;86;Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);Selvstudie (forberedelse, læsning, hjemmeopgaver);Øvelsestimer (herunder værksteds- og laboratoriearbejde);Forelæsninger;202110-202112;86;86;3,72;0;10;34;29;27;202110-202112;86;86;3,42;2;19;35;23;21;202110-202112;86;86;4,02;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
udb2-afspaendingspaedagog;731412;www.ug.dk/uddannelser/professionsbacheloruddannelser/socialogsundhedsuddannelser/psykomotorisk-terapeut;515700;Psykomotorisk terapeut;Professionsbacheloruddannelser;Professionsbacheloruddannelse;;791413;Professionshøjskolen VIA University College;730;Randers;1082;Midtjylland;201910-202209;153;8;;E2021/F2022;26;248;0;201911-202111;722;65;18;3;13;18;62;64;85;Sundhed og socialvæsen;Undervisning;Kultur og fritid;Øvrige brancher;36;201904-202212;125;21;;201901-202112;63;24.8;17.8;28.4;;201904-202212;26;2;;201901-202112;22;24.15;14.5;29.8;;48;28;202110-202112;48;48;4,23;202110-202112;48;48;4,29;48;48;4,44;202110-202112;202110-202112;48;48;4,06;202110-202112;48;48;4,17;41;72;43;5;27;65;202110-202112;47;48;4,26;9,52;14,29;E2021/F2022;0;76,19;Ingen data;;;;Ingen data;;;;Ingen data;;;;202110-202112;48;48;4,42;202110-202112;48;Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);Selvstudie (forberedelse, læsning, hjemmeopgaver);Øvelsestimer (herunder værksteds- og laboratoriearbejde);Praktik (herunder klinik eller projektorienteret forløb hos en offentlig eller p;202110-202112;48;48;3,71;0;8;33;38;21;202110-202112;48;48;3,75;0;8;35;29;27;202110-202112;48;48;4,17;31;37;202110-202112;31;42;Jeg søgte og blev ansat efter et stillingsopslag;13;Jeg fik job gennem mit netværk;10;Andet;10;Jeg blev headhuntet;202110-202112;31;23;3;19;29;16;10;29;202110-202112;31;32;202110-202112;31;De kompetencer, jeg fik fra uddannelsen;Praktik (praktik, klinik eller projektorienteret forløb hos en offentlig eller p;Jeg har den uddannelse, som er en forudsætning for jobbet;Andet;Netværk (fagligt, privat eller formaliseret med mentor eller lignende);202110-202112;30;Menneskelige kompetencer;Evnen til at samarbejde;Omsætte teori til praksis;Anvendelse af teori og metode inden for mit fagområde;Praktiske færdigheder;202110-202112;30;31;3,57;202110-202112;31;31;3,48;202110-202112;31;0;97;3;;;;;;;;;;Ingen data;;;;
udb2-afspaendingspaedagog;999999;www.ug.dk/uddannelser/professionsbacheloruddannelser/socialogsundhedsuddannelser/psykomotorisk-terapeut;515700;Psykomotorisk terapeut;Professionsbacheloruddannelser;Professionsbacheloruddannelse;;999999;Uddannelsen på landsplan;;;;;201910-202209;341;10;;E2021/F2022;21;192;62;201911-202111;1661;64;18;3;14;26;61;65;83;Sundhed og socialvæsen;Undervisning;Rejsebureauer, rengøring og anden operationel service;Øvrige brancher;42;201904-202212;255;17;;201901-202112;137;24.7;19.7;27.7;;201904-202212;86;5;;201901-202112;52;25.05;15.95;29.4;;134;33;202110-202112;133;134;4,05;202110-202112;132;134;4,03;134;134;4,25;202110-202112;202110-202112;133;134;4,08;202110-202112;132;134;4,05;40;70;124;9;82;82;202110-202112;133;134;3,98;9,52;14,29;E2021/F2022;0;76,19;202110-202112;88;89;4,52;202110-202112;86;89;3,3;202110-202112;85;89;3,78;202110-202112;130;134;4,18;202110-202112;134;Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);Selvstudie (forberedelse, læsning, hjemmeopgaver);Øvelsestimer (herunder værksteds- og laboratoriearbejde);Praktik (herunder klinik eller projektorienteret forløb hos en offentlig eller p;202110-202112;134;134;3,72;0;10;34;32;25;202110-202112;134;134;3,54;1;15;35;25;23;202110-202112;134;134;4,07;48;32;202110-202112;48;46;Jeg søgte og blev ansat efter et stillingsopslag;13;Andet;10;Jeg søgte uopfordret;8;Jeg fik job gennem mit netværk;202110-202112;48;38;2;19;23;13;6;21;202110-202112;48;32;202110-202112;48;De kompetencer, jeg fik fra uddannelsen;Praktik (praktik, klinik eller projektorienteret forløb hos en offentlig eller p;Jeg har den uddannelse, som er en forudsætning for jobbet;Andet;Studiejob;202110-202112;47;Menneskelige kompetencer;Evnen til at samarbejde;Anvendelse af teori og metode inden for mit fagområde;Omsætte teori til praksis;Praktiske færdigheder;202110-202112;46;48;3,74;202110-202112;48;48;3,63;202110-202112;48;0;98;2;;;;;;;;;;Ingen data;;;;
udb2-akautomationstekn;101612;www.ug.dk/uddannelser/erhvervsakademiuddannelser/tekniskeogteknologiskeuddannelser/automationsteknolog;520,300,563,800,563,000;Automationsteknolog;Erhvervsakademiuddannelser;Erhvervsakademiuddannelse;;101604;Københavns Erhvervsakademi (KEA);101;København;1084;Hovedstaden;201910-202209;163;28;;E2021/F2022;11;308;0;201911-202111;375;45;21;11;23;98;99;100;82;Industri;Videnservice;Bygge og anlæg;Øvrige brancher;95;201904-202212;75;6;;201901-202112;40;36;33;39.9;;Ingen data;;;;Ingen data;;;;;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;Ingen data;;;;;;;;;;Ingen data;;;;12,5;12,5;E2021/F2022;0;75;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;Ingen data;;
udb2-akautomationstekn;461453;www.ug.dk/uddannelser/erhvervsakademiuddannelser/tekniskeogteknologiskeuddannelser/automationsteknolog;520,300,563,800,563,000;Automationsteknolog;Erhvervsakademiuddannelser;Erhvervsakademiuddannelse;;630401;UCL Erhvervsakademi og Professionshøjskole;461;Odense;1083;Syddanmark;201910-202209;95;32;;E2021/F2022;10;322;0;201911-202111;201;40;17;17;25;100;91;100;82;Industri;Information og kommunikation;Handel;Øvrige brancher;94;201904-202212;82;12;;201901-202112;48;32.25;29.7;37.75;;Ingen data;;;;Ingen data;;;;;;21;37;202110-202112;21;21;4,14;202110-202112;20;21;3,95;21;21;3,52;202110-202112;202110-202112;21;21;4,14;202110-202112;21;21;3,76;43,5;72;20;;;;202110-202112;21;21;3,81;12,5;12,5;E2021/F2022;0;75;202110-202112;20;21;4,4;202110-202112;21;21;3,52;202110-202112;18;21;3,78;202110-202112;20;21;4,1;202110-202112;21;Klasseundervisning (holdundervisning);Øvelsestimer (herunder værksteds- og laboratoriearbejde);Projektarbejde (både individuelt og i grupper);Selvstudie (forberedelse, læsning, hjemmeopgaver);Gruppearbejde (læsegruppe, studiegruppe);202110-202112;21;21;3,95;0;10;29;19;43;202110-202112;21;21;3,81;0;14;24;29;33;202110-202112;21;21;3,9;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
udb2-akautomationstekn;281369;www.ug.dk/uddannelser/erhvervsakademiuddannelser/tekniskeogteknologiskeuddannelser/automationsteknolog;520,300,563,800,563,000;Automationsteknolog;Erhvervsakademiuddannelser;Erhvervsakademiuddannelse;;630401;UCL Erhvervsakademi og Professionshøjskole;607;Fredericia;1083;Syddanmark;201910-202209;20;20;;E2021/F2022;10;322;0;201911-202111;18;33;28;17;22;100;100;100;100;Information og kommunikation;Industri;Rejsebureauer, rengøring og anden operationel service;Øvrige brancher;100;201904-202212;;;;Ingen data;;;;;;Ingen data;;;;Ingen data;;;;;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;Ingen data;;;;;;;;;;Ingen data;;;;12,5;12,5;E2021/F2022;0;75;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
udb2-akautomationstekn;730404;www.ug.dk/uddannelser/erhvervsakademiuddannelser/tekniskeogteknologiskeuddannelser/automationsteknolog;520,300,563,800,563,000;Automationsteknolog;Erhvervsakademiuddannelser;Erhvervsakademiuddannelse;;730401;Erhvervsakademi Dania;730;Randers;1082;Midtjylland;201910-202209;56;23;;E2021/F2022;45;249;3;201911-202111;165;43;21;16;21;100;100;100;91;Industri;Information og kommunikation;Videnservice;Øvrige brancher;98;201904-202212;47;7;;201901-202112;28;37.1;32.2;38.55;;Ingen data;;;;Ingen data;;;;;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;Ingen data;;;;;;;;;;Ingen data;;;;12,5;12,5;E2021/F2022;0;75;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;Ingen data;;
udb2-akautomationstekn;281371;www.ug.dk/uddannelser/erhvervsakademiuddannelser/tekniskeogteknologiskeuddannelser/automationsteknolog;520,300,563,800,563,000;Automationsteknolog;Erhvervsakademiuddannelser;Erhvervsakademiuddannelse;;730401;Erhvervsakademi Dania;766;Hedensted;1082;Midtjylland;201910-202209;11;27;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;;Ingen data;;;;Ingen data;;;;;;Ingen data;;;;Ingen data;;;;;;11;73;202110-202112;11;11;4,36;202110-202112;11;11;4,27;11;11;4,09;202110-202112;202110-202112;11;11;4,27;202110-202112;11;11;4,18;40;63;11;;;;202110-202112;11;11;3,82;;;Ingen data;;;202110-202112;11;11;4,09;202110-202112;11;11;4;202110-202112;10;11;4,2;202110-202112;11;11;4,27;202110-202112;11;Klasseundervisning (holdundervisning);Øvelsestimer (herunder værksteds- og laboratoriearbejde);Selvstudie (forberedelse, læsning, hjemmeopgaver);Gruppearbejde (læsegruppe, studiegruppe);Praktik (herunder klinik eller projektorienteret forløb hos en offentlig eller p;202110-202112;11;11;4;0;9;27;18;45;202110-202112;11;11;4,09;0;9;18;27;45;202110-202112;11;11;3,91;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;Ingen data;;
udb2-akautomationstekn;280854;www.ug.dk/uddannelser/erhvervsakademiuddannelser/tekniskeogteknologiskeuddannelser/automationsteknolog;520,300,563,800,563,000;Automationsteknolog;Erhvervsakademiuddannelser;Erhvervsakademiuddannelse;;751470;Erhvervsakademi Aarhus;751;Aarhus;1082;Midtjylland;201910-202209;101;22;;E2021/F2022;102;202;0;201911-202111;163;52;13;10;25;100;100;100;80;Industri;Bygge og anlæg;Information og kommunikation;Øvrige brancher;95;201904-202212;49;5;;201901-202112;23;34.8;31.6;38.9;;Ingen data;;;;Ingen data;;;;;;39;60;202110-202112;39;39;3,87;202110-202112;39;39;3,92;39;39;3,64;202110-202112;202110-202112;39;39;4,05;202110-202112;39;39;3,9;33;74;38;7;12;83;202110-202112;38;39;3,68;12,5;12,5;E2021/F2022;0;75;202110-202112;39;39;4,23;202110-202112;39;39;3,51;202110-202112;38;39;3,84;202110-202112;39;39;4,08;202110-202112;39;Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);Projektarbejde (både individuelt og i grupper);Øvelsestimer (herunder værksteds- og laboratoriearbejde);Selvstudie (forberedelse, læsning, hjemmeopgaver);202110-202112;37;39;3,92;3;5;27;27;38;202110-202112;38;39;3,97;3;3;24;37;34;202110-202112;39;39;4,03;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;Ingen data;;
udb2-akautomationstekn;851469;www.ug.dk/uddannelser/erhvervsakademiuddannelser/tekniskeogteknologiskeuddannelser/automationsteknolog;520,300,563,800,563,000;Automationsteknolog;Erhvervsakademiuddannelser;Erhvervsakademiuddannelse;;851454;Professionshøjskolen University College Nordjylland;851;Aalborg;1081;Nordjylland;201910-202209;135;34;;E2021/F2022;48;440;0;201911-202111;184;47;17;14;22;100;100;100;73;Industri;Handel;Videnservice;Øvrige brancher;94;201904-202212;71;6;;201901-202112;24;36.2;30.75;37.4;;Ingen data;;;;Ingen data;;;;;;44;53;202110-202112;44;44;4,14;202110-202112;43;44;4,07;43;44;3,53;202110-202112;202110-202112;44;44;3,86;202110-202112;42;44;3,93;43;71;43;13;19;91;202110-202112;44;44;4,09;12,5;12,5;E2021/F2022;0;75;202110-202112;44;44;4,14;202110-202112;44;44;3,8;202110-202112;44;44;3,77;202110-202112;44;44;3,73;202110-202112;44;Klasseundervisning (holdundervisning);Projektarbejde (både individuelt og i grupper);Øvelsestimer (herunder værksteds- og laboratoriearbejde);Gruppearbejde (læsegruppe, studiegruppe);Selvstudie (forberedelse, læsning, hjemmeopgaver);202110-202112;44;44;3,91;0;9;25;32;34;202110-202112;43;44;3,88;5;7;16;40;33;202110-202112;44;44;4,07;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
udb2-akautomationstekn;999999;www.ug.dk/uddannelser/erhvervsakademiuddannelser/tekniskeogteknologiskeuddannelser/automationsteknolog;520,300,563,800,563,000;Automationsteknolog;Erhvervsakademiuddannelser;Erhvervsakademiuddannelse;;999999;Uddannelsen på landsplan;;;;;201910-202209;590;28;;E2021/F2022;39;326;0;201911-202111;1110;45;15;12;28;99;99;98;85;Industri;Videnservice;Information og kommunikation;Øvrige brancher;95;201904-202212;332;7;;201901-202112;163;35.2;30.9;38.5;;Ingen data;;;;Ingen data;;;;;;146;40;202110-202112;146;146;4,05;202110-202112;144;146;3,97;145;146;3,7;202110-202112;202110-202112;145;146;4,05;202110-202112;144;146;3,91;40;69;143;12;57;82;202110-202112;145;146;3,82;12,5;12,5;E2021/F2022;0;75;202110-202112;145;146;4,17;202110-202112;144;146;3,6;202110-202112;139;146;3,77;202110-202112;145;146;3,94;202110-202112;146;Klasseundervisning (holdundervisning);Projektarbejde (både individuelt og i grupper);Øvelsestimer (herunder værksteds- og laboratoriearbejde);Gruppearbejde (læsegruppe, studiegruppe);Selvstudie (forberedelse, læsning, hjemmeopgaver);202110-202112;143;146;3,98;1;7;24;29;38;202110-202112;143;146;3,93;2;6;22;35;34;202110-202112;146;146;4,06;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;Ingen data;;
